presion_media,presion_min,presion_max,presion_desv,humedad_media,humedad_min,humedad_max,humedad_desv,viento_media,viento_min,viento_max,viento_desv,rafaga_media,rafaga_min,rafaga_max,rafaga_desv,viento_norte,viento_este,direccion_viento,registros_del_dia,anio,dia_del_anio,estacion_anio,mes,sector_viento,temp_max_manana,amplitud_presion,amplitud_humedad,amplitud_viento,velocidad_resultante
997.494,994.07,1000.03,1.4335,74.6151,55.66,92.4,12.877,5.93136,0.972,9.417498876,1.0369,2.8483,0.56,4.3185284500000005,1.4703,1.0051,0.4634,24.7538,144.0,2012.0,245.0,otoño,abril,NE,21.33,5.959999999999923,36.74000000000001,8.445498876,1.1067816270610928
998.3993,996.35,1000.14,1.1732,75.013,51.53,96.9,15.6973,1.4884,0.16,4.34,1.1346,2.4788,0.38,6.81,1.7615,0.0634,0.6336,84.2881,144.0,2012.0,246.0,otoño,diciembre,E,22.87,3.7899999999999636,45.370000000000005,4.18,0.6367641007468936
996.9817,995.22,998.2,0.866,69.6915,48.01,96.0,16.9759,5.63184,0.648,12.996,0.9619,2.555,0.32,6.24,1.4242,0.7421,0.6623,41.7506,144.0,2012.0,247.0,otoño,febrero,NE,22.51,2.980000000000018,47.99,12.348,0.9946626061132487
995.3509,993.14,997.17,1.4184,70.9304,,,16.3612,1.0927,0.13,3.35,0.8005,1.9364,0.32,6.36,1.3816,0.2979,0.4691,57.5808,144.0,2012.0,248.0,otoño,septiembre,NE,17.43,4.029999999999973,,3.22,0.555697057757192
994.033,993.05,996.58,0.8682,87.8375,71.9,95.8,5.9529,,0.23,3.71,0.8537,1.6817,0.5,5.92,1.1704,0.1319,0.2044,57.1666,144.0,2012.0,249.0,,enero,NE,18.03,3.5300000000000864,23.89999999999999,3.48,0.24326317024983457
998.6731,,,0.9506,69.2967,45.84,87.0,14.5763,1.5626,0.41,1.87654042,0.5404,2.7505,1.06,3.4796776,0.8527,-0.1365,-1.0111,262.3126,144.0,2012.0,250.0,otoño,septiembre,O,23.1,,41.16,1.46654042,1.0202722479809005
996.5931,994.86,998.49,1.0979,65.2174,0.3321,96.6,22.4594,5.88528,1.1880000000000002,5.170676907832273,0.797,2.9617,0.56,4.15075828,1.4389,-0.8903,-0.922,226.0014,144.0,2012.0,251.0,otoño,noviembre,SO,25.41,3.6299999999999955,96.2679,3.9826769078322726,1.281685643986075
994.3658,992.62,995.96,1.1092,65.6269,49.73,,9.6572,4.489560000000001,0.756,11.124,0.7221,2.4915,0.48,5.84,1.418,0.054,-0.2965,280.3153,144.0,2012.0,252.0,otoño,diciembre,O,28.77,3.340000000000032,,10.368,0.3013772552798237
990.9585,987.77,993.57,2.2154,64.8857,0.3408,97.1,21.9948,1.3467,,3.51,0.9059,2.3464,0.3,6.24,1.5273,-1.023,0.2211,167.8065,144.0,2012.0,253.0,otoño,septiembre,S,29.9,5.800000000000068,96.75919999999999,,1.04662037530329
988.6932,988.07,989.6,0.4273,50.901,25.31,,19.4956,2.098,0.3,5.82,1.4141,3.5462,0.64,9.65,2.3142,-1.559,-1.0283,213.4097,144.0,2012.0,254.0,otoño,mayo,SO,26.22,1.5299999999999727,,5.5200000000000005,1.8675871840425549
985.9135,982.87,988.84,1.6437,67.9569,0.4478999999999999,94.0,15.8866,1.7326,0.51,4.89,0.9159,3.0594,1.12,7.67,1.3544,-1.0113,-0.8224,219.1187,,2012.0,255.0,otoño,septiembre,SO,14.98,5.970000000000027,93.5521,4.38,1.3034835825586757
985.9496,,986.79,,86.8343,0.6328,97.9,8.9064,1.3722,0.33,3.95,0.6379,2.3533,,6.65,1.0267,,-0.8564,255.4177,144.0,2012.0,256.0,otoño,septiembre,O,16.37,,97.2672,3.62,
989.2794,,,1.6922,69.473,45.55,92.2,16.7657,1.356,0.22,,0.645,2.4194,0.48,3.62880664,1.0694,0.0185,-0.2522,274.1866,144.0,2012.0,257.0,otoño,septiembre,O,18.85,,46.650000000000006,,0.25287761862213115
986.8724,982.66,991.59,3.023,70.9909,49.81,96.4,18.0862,3.2667,,5.28786721,2.4448,5.4303,1.12,7.95976251,3.5154,-2.6939,-1.4381,208.0949,144.0,2012.0,258.0,,septiembre,SO,17.14,8.930000000000064,46.59,,3.0537237628836045
989.6762,985.65,992.77,2.1788,70.9926,53.89,85.2,9.8729,2.0279,0.4,3.6,0.6246,3.5338,1.12,6.69,1.2107,-0.4758,-1.9118,,144.0,2012.0,259.0,otoño,noviembre,O,21.39,7.1200000000000045,31.310000000000002,3.2,1.9701179863145253
990.2797,987.42,992.78,2.183,70.7585,0.4451,96.8,,1.7654,0.17,2.82723805,1.1702,2.8315,0.32,7.24,1.7308,-1.4951,-0.3746,194.0667,144.0,2012.0,260.0,otoño,enero,S,22.93,5.360000000000014,96.3549,2.65723805,1.5413141049117796
987.3403,986.44,988.27,0.5057,72.2024,49.25,91.8,14.8018,,0.17,3.37,,2.1193,0.32,4.92,1.0252,-0.5942,-0.1731,196.2382,,2012.0,261.0,otoño,febrero,S,24.22,1.8299999999999272,42.55,3.2,0.6189000323153975
984.9181,982.96,987.55,1.4362,72.7961,38.25,97.5,21.0006,2.3337,0.23,7.87,1.9063,3.8701,0.56,11.57,2.8948,-1.5824,-1.2363,217.9988,144.0,2012.0,262.0,otoño,septiembre,SO,15.47,4.589999999999918,59.25,7.64,2.0080904984586727
990.3818,986.08,994.77,2.5913,72.0553,46.73,93.8,14.8158,2.105,0.86,3.29,0.5422,3.5083,1.46,7.97,1.0136,-0.4229,-1.9409,257.7079,144.0,2012.0,263.0,otoño,septiembre,O,14.72,8.68999999999994,47.07,2.43,1.9864383252444562
996.3472,994.79,997.48,,68.4825,43.2,96.1,17.9449,1.4308,0.22,5.06,,2.5938,10.714991292800242,0.66,1.4022,-0.7042,-0.7398,226.4128,144.0,2012.0,264.0,,septiembre,SO,17.08,2.6900000000000546,52.89999999999999,4.84,1.0213724492074379
991.1344,984.08,996.2,3.9091,66.9601,39.14,94.6,20.3259,1.9703,0.41,3.0944275800000005,1.0717,3.1006,,5.039318809999999,1.6747,-1.8568,-0.1777,185.4679,144.0,2012.0,265.0,otoño,junio,S,14.75,12.120000000000005,55.459999999999994,2.6844275800000004,1.8652837666156858
987.0189,,,3.6507,72.8313,50.04,97.5,16.3903,2.0338,0.25,5.21,1.0942,3.8443,0.52,9.57,2.0701,-0.526,-1.5719,251.4991,144.0,2012.0,266.0,otoño,septiembre,O,14.62,,47.46,4.96,1.6575722035555496
989.9429,981.82,993.66,3.7038,72.4388,51.1,95.0,15.268,1.2062,0.22,,0.7506,2.1546,0.56,3.18141952,1.1362,-0.0804,0.611,97.4993,144.0,2012.0,267.0,otoño,septiembre,E,21.2,11.839999999999918,43.9,,0.6162671174093259
975.5357,971.94,981.74,2.6804,72.5666,,88.2,6.8918,8.78796,1.1880000000000002,19.944,1.2337,3.9272,0.64,8.37,1.8157,-2.0978,-0.3558,189.6262,144.0,2012.0,268.0,otoño,mayo,S,21.82,9.799999999999955,,18.756,2.12775902770967
976.9672,975.01,978.48,0.96,69.9078,0.4673,86.1,12.0315,3.5651,0.31,7.34,1.7611,5.3664,0.6,12.57,2.6432,-3.1295,-0.9851,197.4728,144.0,2012.0,269.0,otoño,septiembre,S,22.99,3.4700000000000273,85.6327,7.03,3.2808828476493948
,974.8,,0.95,71.7674,,,13.8823,1.5427,0.23,3.99,0.8774,2.5821,0.56,6.44,1.3803,-1.001,-0.5433,208.4913,144.0,2012.0,270.0,otoño,septiembre,SO,15.81,,,3.7600000000000002,1.1389362976040405
981.7882,977.35,986.19,2.0784,79.2106,64.83,95.9,9.7746,3.3544,0.45,,1.9615,5.2263,1.04,12.49,2.6591,-2.7263,-1.3398,206.1708,144.0,2012.0,271.0,,septiembre,SO,17.19,8.840000000000032,31.070000000000007,,3.037725420442078
990.5037,986.22,992.05,1.5227,68.9955,48.54,89.8,11.868,2.8181,0.23,6.08,1.465,4.3226,0.6,9.47,2.1822,-2.2251,,215.634,144.0,2012.0,272.0,otoño,septiembre,SO,18.85,5.829999999999927,41.26,5.85,
990.0274,987.76,993.28,1.4331,74.406,0.4446,97.4,17.9885,1.8026,0.26,3.49831873,1.1362,3.2217,0.6,5.54884303,1.8852,-1.1277,-0.9555,220.2748,144.0,2012.0,273.0,otoño,septiembre,SO,17.84,5.519999999999982,96.95540000000001,3.2383187299999996,1.4780688549590646
994.9065,993.32,996.82,0.9472,71.3877,0.4000999999999999,96.6,19.5128,1.0942,0.18,3.53,0.6338,,0.36,5.04,0.9646,-0.3629,0.075,168.3294,144.0,2012.0,274.0,otoño,septiembre,S,17.98,3.5,96.1999,3.3499999999999996,0.3705690354036613
991.2394,989.49,993.43,1.173,73.6693,,95.3,15.3847,1.2314,0.27,3.42,0.796,2.09,0.68,5.88,1.2033,-0.7927,-0.4999,212.2366,144.0,2012.0,275.0,otoño,,SO,19.76,3.939999999999941,,3.15,0.9371623658683697
990.5267,989.98,991.18,0.2979,71.9829,41.95,96.2,18.4771,1.8508,0.32,4.77,1.0097,3.0602,0.64,6.99,1.446,-1.468,-0.6712,204.5727,144.0,2012.0,276.0,otoño,octubre,SO,19.14,1.1999999999999318,54.25,4.449999999999999,1.6141664845981658
987.7372,985.03,990.27,1.3798,68.5306,0.5128,89.7,12.9339,3.2242,0.49,8.96,2.2324,5.1002,1.16,12.21,3.2308,-2.833,-1.0481,200.3028,144.0,2012.0,277.0,otoño,noviembre,S,17.17,5.240000000000009,89.1872,8.47,3.0206626110838664
983.764,977.38,990.56,3.613,73.4605,62.41,88.9,7.2973,14.94468,2.4120000000000004,24.919462584,242.97,6.8547,1.64,11.53885947,-186.65,-3.4784,-1.5376,203.8477,144.0,2012.0,278.0,otoño,febrero,SO,63.05,13.17999999999995,26.49000000000001,22.507462584000002,3.803088260874312
986.491,983.07,991.01,2.6631,78.0965,0.6907,90.5,7.2538,4.3538,0.44,11.26,2.7965,6.8946,1.16,17.78,4.2059,-3.8689,-1.6233,202.7622,144.0,2012.0,279.0,otoño,enero,SO,19.86,7.939999999999941,89.8093,10.82,4.195651332034157
985.1467,981.62,,2.25,76.5678,,94.0,11.8483,3.5011,0.31,6.26963339,2.4745,5.6663,0.76,8.90424643,3.5998,-2.6319,-1.7686,213.9,144.0,2012.0,280.0,otoño,octubre,SO,13.82,,,5.9596333900000005,3.170937333029462
990.5459,986.76,995.73,2.8827,76.5562,49.11,96.7,14.406,1.538,0.34,3.16,0.7262,2.8733,0.76,7.21,1.3895,0.1095,-1.0894,275.7389,144.0,2012.0,281.0,otoño,octubre,O,14.18,8.970000000000027,47.59,2.8200000000000003,1.094889314040465
992.6009,985.46,995.98,3.3529,69.7695,0.4147,93.5,15.9199,5.93496,0.6120000000000001,15.228000000000002,0.9533,2.6224,0.28,5.43,1.1887,,-0.7186,216.2064,144.0,2012.0,282.0,otoño,mayo,SO,12.77,10.519999999999982,93.0853,14.616000000000001,
985.5995,982.72,989.06,,72.9962,50.98,94.7,14.097,1.5307,0.23,3.63,0.8854,2.7919,0.56,6.05,1.4962,-0.1261,-0.9574,262.4946,144.0,2012.0,283.0,otoño,octubre,O,11.36,6.339999999999918,43.720000000000006,3.4,0.9656686647085532
988.655,987.77,989.51,0.4573,77.7261,0.5681,95.2,12.9471,1.2733,0.29,2.29285899,0.7652,2.2974,0.76,2.81481063,1.0529,-0.297,-0.7727,248.9722,144.0,2012.0,284.0,,enero,O,13.39,1.740000000000009,94.6319,2.00285899,0.8278129559266393
987.6838,985.44,989.67,1.756,75.9472,48.97,95.6,15.7962,1.546,0.22,4.21,0.9023,2.6669,0.52,6.25,1.4822,-0.4028,0.7011,119.8797,144.0,2012.0,285.0,otoño,julio,SE,12.45,4.2299999999999045,46.629999999999995,3.9899999999999998,0.8085722293029857
983.0942,980.8,,1.5811,87.4836,64.13,96.3,9.3276,5.26968,0.6120000000000001,10.73729088,1.1195,2.5178,0.4,4.18182683,1.6185,-1.2616,-0.0457,182.0728,144.0,2012.0,286.0,otoño,julio,S,14.41,,32.17,10.12529088,1.2624274434596232
985.3499,979.28,988.19,2.8086,73.4003,0.4865,93.0,12.6132,2.6485,0.73,5.67,1.1482,4.0003,1.4,8.17,1.5614,-2.4193,-0.6481,194.9956,144.0,2012.0,287.0,otoño,octubre,S,11.25,8.910000000000082,92.5135,4.9399999999999995,2.5046049788339877
976.6792,972.64,979.16,2.1567,73.2145,57.24,89.0,8.9003,9.46044,0.7200000000000001,17.895484800000002,184.92,4.0685,0.58,6.79158503,-133.825,-2.2956,-0.7433,197.9414,144.0,2012.0,288.0,otoño,julio,S,11.18,6.519999999999982,31.759999999999998,17.175484800000003,2.4129389238022583
978.1408,971.57,985.56,5.2014,79.2946,0.6607,92.2,7.2641,10.8486,,,1.7316,4.7044,0.64,11.53,2.5078,-2.4915,-1.4442,210.0998,144.0,2012.0,289.0,otoño,marzo,SO,13.25,13.989999999999895,91.5393,,2.879806571629421
984.9025,982.8,986.77,1.0201,73.1656,49.8,97.1,17.3022,8.310960000000001,1.584,20.304,155.9,3.7491,1.02,8.77,-110.285,-1.972,-0.701,199.5685,144.0,2012.0,290.0,otoño,marzo,S,16.33,3.9700000000000273,47.3,18.72,2.0928891513885777
987.9135,,,0.8719,69.9014,0.527,83.5,7.9212,,0.34,4.85,0.8835,3.8925,0.64,7.33,1.2803,-2.3164,0.1477,176.3519,144.0,2012.0,292.0,otoño,noviembre,S,25.78,,82.973,4.51,2.3211041014999734
988.9786,987.38,989.99,0.757,69.3092,38.05,89.8,16.3922,7.5276,1.512,14.4,0.8234,3.344,1.12,5.86,1.1336,-1.9495,-0.1649,184.8364,144.0,2012.0,293.0,otoño,junio,S,24.11,2.6100000000000136,51.75,12.888,1.9564616684208254
991.6817,989.66,992.76,0.9764,74.2414,,,16.7046,3.31308,0.5760000000000001,9.9,0.6024,1.6688,0.4,4.2,0.8856,-0.1274,0.2114,121.0816,144.0,2012.0,294.0,otoño,octubre,SE,21.18,3.1000000000000227,,9.324,0.24682123085342558
992.4739,991.35,994.27,0.7932,85.9897,59.06,99.1,14.5283,3.71736,,9.73066986,1.0305,1.6465,0.34,3.6039518,1.319,,0.3551,39.0917,144.0,2012.0,295.0,otoño,octubre,NE,11.39,2.919999999999959,40.03999999999999,,
996.7522,994.16,998.7,1.4734,95.6424,,,4.4228,4.0251600000000005,,14.796,0.8417,1.7823,0.42,5.69,1.0709,0.4602,0.4558,44.7211,144.0,2012.0,296.0,otoño,junio,NE,11.46,4.540000000000077,,,0.6477172840059157
998.6883,997.39,999.77,,91.4403,79.2,97.9,6.0478,2.2298,1.0,4.33,0.6516,3.1444,1.72,5.79,0.7877,1.6228,1.4445,41.6735,144.0,2012.0,297.0,otoño,octubre,NE,8.34,2.3799999999999955,18.700000000000003,3.33,2.172569927528226
994.2914,991.82,997.29,1.5182,96.2993,92.6,98.6,1.7797,3.53664,0.972,8.856,45.68,1.6418,0.62,3.56,-29.770000000000003,0.21,0.1539,36.2393,144.0,2012.0,298.0,otoño,octubre,NE,11.34,5.469999999999914,6.0,7.884,0.26035592945043523
987.5657,984.92,991.81,2.1292,86.8942,69.56,97.4,7.68,5.441400000000001,1.08,16.416,93.1,2.6969,0.56,6.45,-73.32,-0.5794,-1.1881,244.0022,144.0,2012.0,299.0,otoño,mayo,SO,7.86,6.889999999999986,27.840000000000003,15.336,1.3218494505805114
983.5818,,,3.8415,78.0762,0.6625,,9.9259,2.9129,,3.80900423,1.0953,4.5038,0.72,5.94652047,1.5037,1.8552,1.1863,32.5974,144.0,2012.0,300.0,otoño,octubre,NE,1.33,,,,2.2020614728022467
988.199,982.69,991.36,2.8803,85.5908,62.77,97.8,11.9731,2.0515,0.85,5.32,0.878,3.2196,1.3,7.69,1.261,-1.8599,-0.4636,193.9952,144.0,2012.0,303.0,otoño,octubre,S,4.77,8.669999999999959,35.029999999999994,4.470000000000001,1.9168080159473457
978.6927,977.07,982.61,1.2844,87.1021,80.9,95.5,3.9743,2.3683,0.53,,1.0819,3.8446,1.12,7.77,1.6428,-2.1955,-0.4679,192.0311,144.0,2012.0,304.0,otoño,octubre,S,10.83,5.539999999999964,14.599999999999994,,2.2448052610415896
976.5525,970.57,978.94,2.5054,,62.41,99.1,12.3774,6.75396,0.684,20.016,1.3161,3.0124,0.44,8.49,2.0358,-1.7381,-0.2265,187.4256,144.0,2012.0,305.0,otoño,julio,S,10.05,8.370000000000005,36.69,19.331999999999997,1.7527960120903971
965.3531,962.75,970.46,2.0377,83.4173,0.6715000000000001,95.6,7.2567,2.5147,0.64,5.19,0.932,3.9508,1.0,8.33,1.3956,-2.4124,-0.03,180.7129,144.0,2012.0,306.0,otoño,diciembre,S,10.42,7.710000000000036,94.9285,4.550000000000001,2.4125865290181823
973.1088,966.32,976.13,2.7773,67.4994,0.5124,83.7,9.3898,4.1307,,,1.7705,6.5054,1.68,13.37,2.5743,-3.668,-1.6025,203.5998,144.0,2012.0,307.0,otoño,noviembre,SO,11.25,9.809999999999945,83.1876,,4.002777816716787
976.0193,,978.25,1.4857,80.4204,68.62,91.4,5.3736,11.63268,2.556,29.772,1.6359,5.0033,1.6,12.13,2.3056,-2.8704,-1.1609,202.0195,144.0,2012.0,308.0,otoño,enero,S,10.97,,22.78,27.215999999999998,3.0962695247668606
976.4328,971.8,980.28,,82.8326,74.7,88.6,2.9997,2.1079,0.42,5.4,0.9523,3.3508,1.24,8.61,1.3809,-1.4554,-0.5623,201.1234,144.0,2012.0,309.0,otoño,mayo,S,10.83,8.480000000000018,13.899999999999991,4.98,1.5602469195611315
974.9012,972.44,980.86,2.3745,75.4848,0.5462,90.1,8.7146,,0.31,5.67,1.3334,4.1774,0.64,10.85,2.236,-1.4304,-1.7164,230.1928,144.0,2012.0,310.0,,noviembre,SO,7.34,8.419999999999959,89.5538,5.36,2.234294770167983
,989.15,996.65,2.8082,78.1757,72.8,83.9,2.1508,3.4189,1.13,8.01,1.4805,6.0275,16.41448718479223,1.94,1.9843,-2.6094,-1.9642,216.9707,144.0,2012.0,312.0,,octubre,SO,8.89,7.5,11.100000000000009,6.88,3.2660450088754134
992.3535,990.12,996.24,1.9292,76.2014,70.2,83.3,3.7423,9.8496,1.62,21.888,1.4195,4.263,0.88,,1.9027,-2.3229,-1.2558,208.3969,144.0,2012.0,313.0,otoño,diciembre,SO,10.5,6.1200000000000045,13.099999999999994,20.268,2.6406245568046964
990.2565,986.26,992.74,1.7234,74.0634,53.04,85.6,9.716,2.0551,0.63,5.16,,3.0996,1.02,7.41,1.0699,-1.6334,-0.7376,204.3019,144.0,2012.0,314.0,otoño,noviembre,SO,9.54,6.480000000000018,32.559999999999995,4.53,1.7922191049087721
980.1915,977.02,985.93,2.5278,81.9569,71.6,93.2,6.0846,2.6089,0.74,4.09,0.5943,3.8457,1.52,5.89,0.7683,-2.468,-0.385,188.8673,144.0,,315.0,otoño,noviembre,S,11.28,8.909999999999968,21.60000000000001,3.3499999999999996,2.497848874531844
984.0828,978.53,992.25,4.2528,89.766,79.8,96.9,3.7818,1.1329,0.22,3.58,0.632,1.8764,0.56,4.61,0.8037,-0.6368,-0.4441,214.8896,144.0,2012.0,316.0,otoño,diciembre,SO,8.75,13.720000000000027,17.10000000000001,3.36,0.7763627051836017
997.8954,992.43,1002.74,2.8422,83.2124,0.6195,99.4,13.6262,3.97548,0.6120000000000001,11.016,0.6235,1.8015,0.44,4.26,0.809,-0.4117,-0.8217,243.3861,144.0,2012.0,317.0,otoño,diciembre,,9.37,10.31000000000006,98.7805,10.404,0.9190689745606692
1005.3724,1002.77,1006.81,1.069,88.1755,58.28,99.1,12.6853,4.07916,0.792,9.576,48.94,1.8189,0.4,3.8,-32.66,-0.923,-0.2193,193.3681,144.0,2012.0,318.0,otoño,abril,S,44.852,4.039999999999964,40.81999999999999,8.784,0.9486946242073896
1003.5994,1000.06,,1.9725,95.5264,0.755,99.5,6.1619,3.3051600000000003,0.8280000000000001,5.726555136,0.467,1.5149,7.119975014692939,0.48,0.6597,-0.7123,-0.1993,195.6334,144.0,2012.0,319.0,otoño,junio,S,1.05,,98.745,4.898555136,0.7396565283967959
997.6479,995.63,1000.01,1.1722,98.7222,90.4,100.0,1.4383,1.2872,0.35,3.65,0.6114,2.0795,0.84,4.89,,-0.4552,-0.0934,191.5982,144.0,2012.0,320.0,otoño,octubre,S,2.86,4.3799999999999955,9.599999999999994,3.3,0.464683333034444
993.3024,990.9,995.75,1.3949,84.3062,77.1,89.7,2.5342,6.7672799999999995,1.692,12.168,66.33,2.8274,1.0,5.17,-48.29,-0.9719,-0.3533,199.9772,144.0,2012.0,321.0,otoño,mayo,S,7.74,4.850000000000023,12.600000000000009,10.475999999999999,1.0341230584413057
987.103,985.08,990.81,1.7883,83.4117,57.14,95.3,11.95,7.2378,,,0.5457,3.0199,1.44,3.21248807,0.7531,-1.9277,-0.2301,186.8069,144.0,2012.0,322.0,otoño,marzo,S,8.67,5.7299999999999045,38.16,,1.9413843771906685
986.6494,985.07,990.7,1.5823,86.4035,74.8,94.9,5.2131,1.5008,,,0.7116,2.3746,0.52,4.81,1.0208,-1.258,0.0728,176.6872,144.0,2012.0,323.0,otoño,noviembre,S,8.6,5.6299999999999955,20.10000000000001,,1.260104694063156
992.2669,990.75,993.3,0.6138,95.7646,82.6,99.8,5.1799,1.2186,,1.57828234,0.6531,1.924,0.4,2.65946788,0.9321,-0.376,0.1931,152.8165,144.0,2012.0,324.0,otoño,noviembre,SE,6.19,2.5499999999999545,17.200000000000003,,0.42268618382909084
993.5788,993.15,994.14,0.2337,94.9667,86.5,100.0,5.9218,1.8949,0.37,4.13,0.7476,2.9585,0.76,6.01,1.1601,-1.7759,-0.4031,192.7878,144.0,2012.0,325.0,otoño,febrero,S,8.58,0.9900000000000091,13.5,3.76,1.8210739743349253
991.266,989.65,993.41,1.019,85.8486,75.4,93.0,4.8768,3.1971,1.35,5.28,0.869,4.8122,2.16,7.99,1.3676,-3.1109,-0.3382,186.205,144.0,2012.0,326.0,otoño,enero,S,10.8,3.759999999999991,17.599999999999994,3.93,3.129229625642708
996.283,,,1.4216,82.9295,60.89,96.8,11.191,1.5636,0.46,3.33,0.5647,2.5574,0.92,4.81,0.765,-1.4158,-0.3324,193.2139,144.0,2012.0,327.0,otoño,noviembre,S,7.19,,35.91,2.87,1.4542968747817622
993.8901,992.63,996.13,1.117,90.55,77.7,99.7,7.899,2.1001,0.31,4.72,0.9083,3.3348,0.8,7.69,1.3459,-2.0075,-0.1924,185.4736,144.0,2012.0,328.0,otoño,noviembre,S,10.39,3.5,22.0,4.41,2.01669879010228
992.2737,989.29,993.77,1.0493,82.8625,72.7,88.1,3.6845,1.2333,0.18,2.86,0.5308,2.0129,0.4,4.28,0.7214,-0.9766,-0.1095,186.3963,144.0,2012.0,329.0,otoño,noviembre,S,14.1,4.480000000000018,15.399999999999991,2.6799999999999997,0.9827195988683649
986.6035,984.43,989.23,1.3101,66.8706,53.21,87.0,10.375,3.637,0.79,8.84,1.6845,5.6353,1.68,12.89,2.5942,-3.1395,-1.4027,204.0756,144.0,2012.0,330.0,otoño,noviembre,SO,9.87,4.800000000000068,33.79,8.05,3.438608372583304
979.6133,978.6,980.53,0.4676,90.1799,81.8,97.2,4.572,3.902400000000001,0.936,12.204,0.6026,1.8219,0.48,4.04,0.8481,-0.7613,-0.0879,186.5835,144.0,2012.0,332.0,otoño,diciembre,,6.55,1.92999999999995,15.400000000000006,11.268,0.7663576841136258
976.686,973.84,979.45,1.5211,95.4736,93.2,98.2,1.2353,3.1022,0.17,7.54,2.1511,4.7084,0.4,11.01,2.8957,2.6772,1.233,24.7296,144.0,2012.0,333.0,otoño,noviembre,NE,3.73,5.610000000000014,5.0,7.37,2.9474885648633142
971.4804,969.1,975.84,2.0684,95.659,93.1,97.0,1.0178,12.5118,5.184,15.278270148000002,1.3065,5.8024,2.56,6.3069156500000005,1.6686,1.5482,-0.6519,337.165,144.0,2012.0,334.0,otoño,febrero,NO,1.52,6.740000000000009,3.9000000000000057,10.094270148000003,1.679850246301735
986.4412,985.45,987.21,0.3892,89.7028,,,4.9091,1.4861,0.57,2.75,0.4678,2.491,1.12,4.53,0.6506,-1.3803,-0.1563,186.4624,144.0,2012.0,336.0,invierno,diciembre,S,1.22,1.759999999999991,,2.18,1.3891212258114842
982.8672,981.28,985.66,1.2065,86.266,79.5,98.0,5.6637,2.0182,0.43,4.13,0.6186,3.3341,1.04,6.81,0.9569,-1.5715,-0.4304,195.3146,144.0,2012.0,337.0,verano,noviembre,S,2.37,4.3799999999999955,18.5,3.6999999999999997,1.6293730113144747
984.7586,975.83,989.13,4.0173,83.1069,73.2,93.3,6.7767,9.66348,1.368,13.376874888,1.3464,4.1006,0.88,5.47427851,1.9152,-2.0472,-1.0525,207.209,144.0,2012.0,338.0,verano,abril,SO,3.94,13.299999999999955,20.099999999999994,12.008874888,2.301908792719642
974.6302,970.68,977.32,2.1583,87.6951,75.6,96.4,5.6125,1.3476,0.34,1.1081125093696702,0.4995,2.288,0.68,3.13792355,0.8277,-0.4063,-1.0615,249.057,144.0,2012.0,,,octubre,O,-0.55,6.6400000000001,20.80000000000001,0.7681125093696701,1.1366010469817456
982.9429,975.99,988.97,4.9441,78.0771,0.6336999999999999,97.1,10.1741,1.896,,2.83345176,1.0141,3.8078,0.64,5.89681079,2.1756,-0.328,-1.6259,258.5932,144.0,2012.0,341.0,invierno,diciembre,O,-0.64,12.980000000000018,96.46629999999999,,1.6586545179753378
983.5489,979.6,988.21,2.5291,81.3418,,93.6,8.8862,5.5742400000000005,0.6120000000000001,8.83589562,1.0126,2.6011,0.48,3.88356875,1.5565,-1.2177,0.1301,173.9013,144.0,2012.0,342.0,verano,enero,S,-3.88,8.610000000000014,,8.22389562,1.2246302707348042
992.3772,985.47,996.64,3.5322,84.3313,0.74,92.3,5.8313,0.7326,,,0.3466,1.2767,,3.14,,-0.377,-0.1146,196.9022,144.0,2012.0,343.0,invierno,diciembre,S,1.53,11.169999999999959,91.56,,0.39403319657105035
987.321,977.59,996.13,6.4013,83.4636,0.6372,92.4,,14.9346,1.62,29.196,230.8,6.2444,0.8,12.3,-154.575,-3.6928,-1.3828,200.5291,144.0,2012.0,344.0,verano,diciembre,S,2.4,18.539999999999964,91.7628,27.576,3.943210326624741
978.3075,973.89,986.05,3.8078,89.5736,79.2,95.6,4.1322,10.485,4.6080000000000005,19.044,1.0968,5.1616,2.52,8.65,1.228,-1.2217,-2.1639,240.5512,144.0,2012.0,345.0,verano,junio,SO,-0.66,12.159999999999968,16.39999999999999,14.436,2.484957565030035
992.577,986.1,995.99,2.8448,87.0035,78.7,93.9,4.0749,7.91064,1.8,16.092,0.8515,3.814,1.48,6.73,1.1035,0.5906,-0.9673,301.4047,144.0,2012.0,346.0,verano,marzo,NO,-2.06,9.889999999999986,15.200000000000003,14.291999999999998,1.1333479827484585
993.395,991.11,995.99,1.4924,91.4806,0.848,95.8,3.502,1.4114,,,0.492,2.3754,0.92,4.15,0.662,,-0.0743,,144.0,,347.0,invierno,diciembre,S,-2.23,4.8799999999999955,94.952,,
987.6344,983.94,991.08,2.3756,84.7375,74.1,95.0,7.4795,2.1877,0.32,4.05,0.8628,3.3548,0.76,5.63,1.1938,-2.1132,-0.0554,181.502,144.0,2012.0,,invierno,diciembre,S,3.22,7.139999999999986,20.900000000000006,3.73,2.1139260630400485
980.029,973.83,983.88,3.1729,78.9994,67.6,89.4,6.4679,10.66032,3.3480000000000003,18.756,77.10000000000001,4.5633,1.96,8.77,-59.52,-2.8875,0.3141,173.7922,144.0,2012.0,349.0,verano,marzo,S,6.97,10.049999999999955,21.80000000000001,15.408,2.904533535698977
